user_id,video_id,cbr_score
user_125,4783867228520563,0.9992030995644723
user_125,4925285896749098,0.9990128167249035
user_125,4925577505734700,0.999011710728671
user_125,4926770097356873,0.9990091587568356
user_125,4926970929020949,0.999007759313437
user_125,4926009972031527,0.9990076605791307
user_132,4626326439788623,0.9999999918942938
user_132,4625586371625002,0.9999998900046316
user_132,5067354493878300,0.9997530663735447
user_132,4632858942439514,0.9996133094972408
user_132,4671282625839225,0.9995497251762955
user_132,4697571537649698,0.999510194741271
user_132,4697712759865455,0.999473185595885
user_132,4728126161485880,0.9994473715002191
user_132,4604459066785805,0.9992676190552955
user_132,4930732263407645,0.9990076850173506
user_149,4626326439788623,0.9999999815940973
user_149,4625586371625002,0.9999998685428028
user_149,5067354493878300,0.9997553798722351
user_149,4632858942439514,0.9996162056214493
user_149,4671282625839225,0.9995528507274958
user_149,4697571537649698,0.9995134550659828
user_149,4697712759865455,0.9994765607677708
user_149,4728126161485880,0.9994508346557044
user_149,4604459066785805,0.9992715838100266
user_149,4930732263407645,0.999012327335421
user_155,4626326439788623,0.9999999860998559
user_155,4625586371625002,0.9999999061286905
user_155,5067354493878300,0.999749197393589
user_155,4632858942439514,0.9996084757490581
user_155,4671282625839225,0.9995445104518568
user_155,4697571537649698,0.9995047521201271
user_155,4697712759865455,0.999467572550174
user_155,4728126161485880,0.9994415957904651
user_155,4604459066785805,0.9992610482086915
user_155,4930732263407645,0.9989999460367022
user_156,4626326439788623,0.9999999924829972
user_156,4625586371625002,0.999999899021579
user_156,5067354493878300,0.9997513207187824
user_156,4632858942439514,0.999611126069021
user_156,4671282625839225,0.9995473693482293
user_156,4697571537649698,0.9995077375898626
user_156,4697712759865455,0.9994706423896917
user_156,4728126161485880,0.9994447619794503
user_156,4604459066785805,0.9992646330722798
user_156,4930732263407645,0.9990041893683762
user_173,4626326439788623,0.9999999821892378
user_173,4625586371625002,0.9999999010042103
user_173,5067354493878300,0.9997487489812312
user_173,4632858942439514,0.9996079120947419
user_173,4671282625839225,0.999543902481861
user_173,4697571537649698,0.9995041221983652
user_173,4697712759865455,0.9994669002437238
user_173,4728126161485880,0.9994409229828227
user_173,4604459066785805,0.9992602408749139
user_173,4930732263407645,0.9989990506518188
