,unique_id,其他,影视,物料,舞台,avg_cate_play_ratio,avg_video_popularity
570,5101331031982092,False,False,False,True,0.00012547590606502,0.2732841245420184
571,5101324929531948,True,False,False,False,0.00023140968830565755,0.27338681505760665
572,5101091843670054,False,False,False,True,0.0005374417798953135,0.2734110419655442
573,5100982552428572,False,False,False,True,0.000842283418193793,0.273581161020324
574,5099304885354522,False,False,False,True,0.000226701390354252,0.2727227156882395
575,5099285172125754,False,False,False,True,0.00019010728542224854,0.2727022940864653
576,5099271972651032,False,False,False,True,0.00025191066264064943,0.2727367839027951
577,5099271687438344,False,False,False,True,0.0001474566437206353,0.27267849259106414
578,5099246433533982,False,False,False,True,0.00013961591676010107,0.2726741170173507
579,5098561520468010,False,False,False,True,0.00023821973383027467,0.27252317742923576
580,5098141221847057,False,False,False,True,0.00016487373843939693,0.2723792630958985
581,5094900136607779,True,False,False,False,0.00018458142085765159,0.2714981692785104
582,5094806997631039,True,False,False,False,0.0001657684366677189,0.27148412815729056
583,5094438418972741,False,False,False,True,0.0008364210789958109,0.2716212110475321
584,5094218041851982,True,False,False,False,0.00011314108726252522,0.2712388834409825
585,5093858921349158,True,False,False,False,0.0029470408142381384,0.2732509890282918
586,5093849668714523,True,False,False,False,0.00030082624212537663,0.2712759796833713
587,5093789673652255,True,False,False,False,0.0002742448476767647,0.2712561405883144
588,5093163174658094,True,False,False,False,9.941931587077594e-05,0.27102267600719715
589,5092658541166624,True,False,False,False,0.00010631650254916843,0.2708218575880822
590,5090988335497267,True,False,False,False,0.00019766792505521307,0.27037512258510016
591,5090798115684389,True,False,False,False,0.00013372374435014912,0.27032739767428715
592,5090409471213592,True,False,False,False,0.00018744012323093764,0.27026450596132245
593,5090407688634409,False,False,True,False,0.011379848779208012,0.27020483966280545
594,5090179808165935,True,False,False,False,9.665136595378948e-05,0.27009376245232103
595,5088699109802005,True,False,False,False,0.0001428262157165013,0.2697162928695241
596,5087558875676712,True,False,False,False,0.00020895753061833246,0.2694567009244689
597,5087305455828999,True,False,False,False,0.00033786231953918144,0.26944992628304626
598,5086471149781014,True,False,False,False,0.00025144783065540754,0.2691794644445475
599,5085828645322799,False,False,True,False,0.036875705841481275,0.26904581040460096
600,5085430509404163,False,False,False,True,0.00021866646582191783,0.2646855517782572
601,5085426583535646,False,False,False,True,0.0003747042147455062,0.26477262975915583
602,5085425660788746,False,False,False,True,0.00013837790724001672,0.26464074617436445
603,5085426197921801,False,False,False,True,0.00013983438902835126,0.2646415589744351
604,5085423911764020,False,False,False,True,0.00011308367351594033,0.2646266305464715
605,5085422909325338,False,False,False,True,8.770447835421111e-05,0.26450948442879324
606,5085423576219721,False,False,False,True,8.484006417048652e-05,0.26461086899843544
607,5085415355383822,False,False,False,True,0.00014686191365706537,0.2646454807347758
608,5085414952730701,False,False,False,True,0.0001018444890492922,0.26462035843925996
609,5085413908348981,False,False,False,True,0.000562505404002986,0.26487743355492765
610,5085413321146413,False,False,False,True,0.00010410203582121072,0.26462161827936936
611,5085411874111531,False,False,False,True,0.00011155436763818908,0.2646257771063974
612,5085410984919157,False,False,False,True,0.00013069496580655205,0.264636458653992
613,5085408829046834,False,False,False,True,0.00021500098665457957,0.26458052315496505
614,5085404114649126,False,False,False,True,0.00027994793706598596,0.2646167672647806
615,5085403288633414,False,False,False,True,0.000313471292894184,0.2646354752130726
616,5085396850376745,False,False,False,True,7.140401967310047e-05,0.2645003878413362
617,5085398330703874,False,False,False,True,6.795701277404208e-05,0.26449846421450246
618,5085393444601879,False,False,False,True,7.511804823335352e-05,0.2645024604815164
619,5085389816266813,False,False,False,True,0.0002591566595376552,0.2646051645437726
620,5085389669728275,False,False,False,True,6.449786852674755e-05,0.26449653381433474
621,5085386716676173,False,False,False,True,7.463255430390868e-05,0.2645021895481595
622,5085384762130537,False,False,False,True,6.295642530076017e-05,0.26449567360092674
623,5085380530339878,False,False,False,True,0.00013896049995535054,0.26453808821794506
624,5085376642220084,False,False,False,True,0.00010943033169686789,0.26452160869651326
625,5084627468222484,True,False,False,False,0.0004613582620649436,0.2688212162759197
626,4964832915685416,True,False,False,False,0.15768111320229974,0.38379399139213893
627,4964840951971843,True,False,False,False,0.002789385647163131,0.26788118577256603
628,5074280082505738,True,False,False,False,0.000208258736704794,0.26543983939629384
629,5074173618225287,True,False,False,False,0.00023543002211946646,0.26494520337581684
630,5074157142999052,True,False,False,False,0.000556049374962727,0.2659053800250743
631,5072782573109315,False,False,False,True,0.0007881387077124433,0.2655182652147727
632,5072437117911043,True,False,False,False,0.00017662243044060168,0.2651072783248992
633,5071738707574825,True,False,False,False,0.0023854736899326843,0.26654989423523096
634,5071597925498914,True,False,False,False,0.00040393010772172004,0.2650709638667428
635,5070961607639058,False,False,False,True,0.000657395192512923,0.26493038747952824
636,5070943551422523,False,False,False,True,0.00021867860317006368,0.2646855585515911
637,5070943064883235,False,False,False,True,0.00036933950682507794,0.26476963594556235
638,5070582631301193,False,False,False,True,0.000527246407377098,0.26475477394343716
639,5070549643100261,False,False,False,True,0.00034954349185201713,0.2646556055614881
640,5069059486580794,False,False,False,True,0.00019073842753054377,0.2641550509546643
641,5068050974834691,False,False,False,True,0.00024261345389172477,0.2638750509545027
642,5067778332229701,False,False,False,True,0.00032803611077755795,0.2638197386021965
643,5067680378716197,False,False,False,True,0.00039397832374439676,0.2638565381253937
644,4982593754693743,False,False,False,True,0.24743200541626126,0.40171787458266717
645,4880019307298828,False,False,False,True,0.5621357246504569,0.5772375510308307
646,5067361036730374,False,False,False,True,0.0003052664454866707,0.26370404875131154
647,5067354493878300,False,False,False,True,0.00012227164613068403,0.11314365250558002
648,5067318875848765,False,False,False,True,0.00029663679089064136,0.2636992329108931
649,5066869128757286,False,False,False,True,0.0008954328661197104,0.2639304122634771
650,5065788759932977,False,False,False,True,0.0004048776624604325,0.2633477051970165
651,5065075736641593,False,False,False,True,0.00047744686756428996,0.2631822368076395
652,5065052814770196,False,False,False,True,0.0022430911901691673,0.26416756723991075
653,5063709555621927,False,False,False,True,0.0016077374220530198,0.2634010712233155
654,5062679652401159,False,False,True,False,0.11728401682297786,0.2630217876945283
655,5062162289197090,False,False,True,False,0.011120451635232967,0.26217033089972036
656,5061423953281036,True,False,False,False,0.00032609172595780427,0.2621293428411581
657,5060813397098510,True,False,False,False,0.00018900106547915034,0.26182105870603983
658,5060738746876014,False,False,True,False,0.04541179333859107,0.2620001592015999
659,5060498714984547,True,False,False,False,0.00016096763172979942,0.26169715280110767
660,5060168556150811,False,False,True,False,0.010829350395882936,0.26155038012085546
661,5060123740012643,True,False,False,False,0.0010677298740432066,0.2622709341567899
662,5059752258895882,True,False,False,False,0.00046690323714458084,0.26171952250804975
663,5059373894926357,True,False,False,False,0.0002129052624672102,0.2614269673617988
664,5058317647544421,True,False,False,False,0.00033257145133720934,0.2612073313135483
665,5058177243480068,True,False,False,False,0.00015844471344480848,0.26097438827914304
666,5057799382827061,True,False,False,False,0.00017193960369580105,0.26098446022668464
667,5057617484251144,False,False,True,False,0.016685961468745118,0.26087078882930836
668,5057588492959754,False,False,True,False,0.03299819890413354,0.26098579326596655
669,5057286565986342,True,False,False,False,0.0001647610844028575,0.2607731363666571
670,5056843584831537,False,False,True,False,0.04122877420945018,0.26083785426477896
671,5056010575085594,True,False,False,False,0.00018930054858483657,0.26037951915579044
672,5055800817680410,False,False,False,True,0.0007982248440966964,0.2606836892622166
673,5055798875979793,True,False,False,False,0.00015739198495179073,0.26035570411372144
674,5055770648051795,True,False,False,False,0.0004211821496632775,0.2605525846108262
675,5055334553681970,True,False,False,False,0.00021500164420750083,0.26029571816100927
676,5055591916175417,True,False,False,False,0.00023477660443411145,0.260207494179177
677,5055388542763082,True,False,False,False,0.0004637632021567196,0.26048138201713955
678,5054660277633045,True,False,False,False,0.0011881765340374746,0.2608160836978834
679,5054750711021626,True,False,False,False,0.0003633365340210907,0.2602004621510654
680,4543717382750224,False,False,False,True,0.011031611537113958,0.2659825715325761
681,5053431941890055,True,False,False,False,0.0002204467915852968,0.2596818837026757
682,5053083005157383,True,False,False,False,0.00015790927395267014,0.2595322255821729
683,5052815706619915,True,False,False,False,0.00018576120278944783,0.2594500298675311
684,5052241984290830,True,False,False,False,0.00028649642927639965,0.2594222307976152
685,5051054224769076,True,False,False,False,0.00012205297847065867,0.258990548757609
686,5050261572616242,True,False,False,False,0.00020256855769513197,0.25884467562326763
687,5050232929452092,True,False,False,False,0.00018763977863478257,0.25873055041251847
688,5050275640049697,True,False,False,False,0.00033867909164583457,0.2589462620854267
689,5049589829402656,True,False,False,False,0.00017520669212241368,0.2586182878685978
690,5049645823623175,True,False,False,False,0.00017675855912498972,0.25861944610869847
691,5048927724961837,False,False,False,True,0.00029628480779181246,0.2574170688208954
692,5048862927159379,True,False,False,False,0.00010523654831926223,0.2583600993111653
693,4848874532306979,False,False,False,True,0.02623029029474249,0.27106586130668514
694,5041868329910287,True,False,False,False,0.0004442604992990475,0.25665645229397416
695,5040858542833708,True,False,False,False,0.0002702698900909769,0.2562176447066821
696,5040749410975783,True,False,False,False,0.0003096746066141733,0.25624705452257057
697,5040568711970823,True,False,False,False,0.00010736015579655677,0.2559930735130042
698,5040546276638750,True,False,False,False,0.00013922334320160419,0.2560168546884037
699,5040427372576796,True,False,False,False,0.0001607316753434334,0.2558269413369028
700,5040384506527746,True,False,False,False,0.00026074088218007755,0.2557986004002732
701,5040215639654450,True,False,False,False,0.00017565137915812466,0.25594105977431797
702,5040188041134112,True,False,False,False,0.0004430988678585247,0.25614066992499324
703,5039103981322244,True,False,False,False,0.00034472320523516536,0.25575829775593767
704,5038361564610567,False,False,True,False,0.013230215072897848,0.25538832209545986
705,5038198926278688,True,False,False,False,0.00023306138301023725,0.2554689925024684
706,5037965454540843,True,False,False,False,0.0003163086111692398,0.2552221750651897
707,5037933326172206,True,False,False,False,0.00022470308178549746,0.25525678810903085
708,5037673274867750,True,False,False,False,0.0003357840882900017,0.25533969371623366
709,5037624361156715,False,False,False,True,0.0007901049581266914,0.2555300040794343
710,5035883104239662,False,False,False,True,0.00016000666179678453,0.2546634578399794
711,5035809879818271,False,False,False,True,0.0005570921466896494,0.25488505423256486
